Testcase,Verify result,time,Total number of task,Largest number of task
0,Verified_Result.Safe,0.6287093162536621,1,1
1,Verified_Result.Safe,0.4604787826538086,1,1
2,Verified_Result.Safe,0.5607767105102539,1,1
3,Verified_Result.Safe,0.514411449432373,1,1
4,Verified_Result.Safe,2.7164273262023926,13,6
5,Verified_Result.Safe,0.5348122119903564,1,1
6,Verified_Result.Unknow,11.066446304321289,87,40
7,Verified_Result.Safe,0.6041250228881836,1,1
8,Verified_Result.Safe,0.6816463470458984,1,1
9,Verified_Result.Safe,0.5483863353729248,1,1
10,Verified_Result.Safe,0.6054165363311768,1,1
11,Verified_Result.UnSafe,0.10252046585083008,0,0
12,Verified_Result.Safe,0.6277046203613281,1,1
13,Verified_Result.Safe,0.6086990833282471,1,1
14,Verified_Result.Safe,0.6101481914520264,1,1
15,Verified_Result.UnSafe,0.10076594352722168,0,0
16,Verified_Result.Safe,0.6015810966491699,1,1
17,Verified_Result.Safe,0.6264834403991699,1,1
19,Verified_Result.Safe,0.6707549095153809,1,1
20,Verified_Result.Safe,0.6908855438232422,1,1
21,Verified_Result.Safe,0.6408240795135498,1,1
22,Verified_Result.Safe,0.6549334526062012,1,1
23,Verified_Result.Safe,0.6605560779571533,1,1
24,Verified_Result.Safe,3.783216953277588,19,6
25,Verified_Result.Safe,0.4895446300506592,1,1
26,Verified_Result.Safe,0.45821285247802734,1,1
27,Verified_Result.Safe,0.661658525466919,1,1
28,Verified_Result.Safe,0.5835103988647461,1,1
29,Verified_Result.Safe,0.646155595779419,1,1
30,Verified_Result.Safe,0.5362162590026855,1,1
31,Verified_Result.Safe,0.6262514591217041,1,1
32,Verified_Result.Safe,0.5487356185913086,1,1
33,Verified_Result.Safe,0.7130796909332275,1,1
34,Verified_Result.Safe,0.571185827255249,1,1
35,Verified_Result.Safe,0.7113909721374512,1,1
36,Verified_Result.Safe,0.6287407875061035,1,1
37,Verified_Result.Safe,0.6433749198913574,1,1
39,Verified_Result.Safe,0.6575660705566406,1,1
40,Verified_Result.Safe,0.5823328495025635,1,1
41,Verified_Result.Safe,0.6415531635284424,1,1
42,Verified_Result.Unknow,3.6822965145111084,21,9
43,Verified_Result.Safe,0.5475313663482666,1,1
44,Verified_Result.Safe,0.6508262157440186,1,1
45,Verified_Result.Safe,0.5704536437988281,1,1
46,Verified_Result.Safe,0.6650872230529785,1,1
47,Verified_Result.Safe,0.6196985244750977,1,1
48,Verified_Result.Safe,0.6528711318969727,1,1
49,Verified_Result.Safe,0.6910653114318848,1,1
50,Verified_Result.Safe,0.5934269428253174,1,1
51,Verified_Result.Safe,0.6491832733154297,1,1
52,Verified_Result.Safe,0.5881752967834473,1,1
53,Verified_Result.Safe,0.6410775184631348,1,1
54,Verified_Result.Safe,0.5224089622497559,1,1
55,Verified_Result.Safe,0.6619987487792969,1,1
56,Verified_Result.Safe,0.5466351509094238,1,1
57,Verified_Result.Safe,0.7390921115875244,1,1
58,Verified_Result.Safe,0.6328220367431641,1,1
59,Verified_Result.Safe,0.6277079582214355,1,1
60,Verified_Result.Safe,0.674767017364502,1,1
61,Verified_Result.Safe,0.6071314811706543,1,1
62,Verified_Result.UnSafe,0.11894679069519043,0,0
63,Verified_Result.Safe,0.6101727485656738,1,1
64,Verified_Result.Safe,0.5990767478942871,1,1
65,Verified_Result.Unknow,5.595733404159546,43,22
67,Verified_Result.Safe,0.6887571811676025,1,1
68,Verified_Result.Safe,0.573143482208252,1,1
69,Verified_Result.Safe,0.6492364406585693,1,1
70,Verified_Result.Safe,0.5401489734649658,1,1
71,Verified_Result.Safe,0.7549769878387451,1,1
72,Verified_Result.Safe,0.5790317058563232,1,1
73,Verified_Result.Safe,0.6874563694000244,1,1
74,Verified_Result.Safe,0.6904408931732178,1,1
75,Verified_Result.Safe,0.7673873901367188,1,1
76,Verified_Result.Safe,0.5458395481109619,1,1
77,Verified_Result.Safe,0.5332603454589844,1,1
78,Verified_Result.Safe,0.5790443420410156,1,1
79,Verified_Result.Safe,0.5315897464752197,1,1
80,Verified_Result.UnSafe,0.09148454666137695,0,0
81,Verified_Result.UnSafe,0.11269807815551758,0,0
82,Verified_Result.Safe,0.527923583984375,1,1
83,Verified_Result.Safe,0.5783605575561523,1,1
84,Verified_Result.Safe,0.5883913040161133,1,1
85,Verified_Result.Safe,0.6948060989379883,1,1
86,Verified_Result.Safe,0.5941393375396729,1,1
87,Verified_Result.Safe,0.6453433036804199,1,1
88,Verified_Result.Safe,0.6209380626678467,1,1
89,Verified_Result.Safe,0.5202267169952393,1,1
90,Verified_Result.Safe,0.4982035160064697,1,1
91,Verified_Result.Safe,0.5401017665863037,1,1
92,Verified_Result.UnSafe,0.10099029541015625,0,0
93,Verified_Result.Safe,0.5151407718658447,1,1
94,Verified_Result.Safe,0.5531501770019531,1,1
95,Verified_Result.Safe,0.5083272457122803,1,1
96,Verified_Result.Unknow,7.649063587188721,49,13
97,Verified_Result.UnSafe,0.09642791748046875,0,0
98,Verified_Result.Safe,0.5174496173858643,1,1
99,Verified_Result.Safe,0.5326485633850098,1,1
