Testcase,Verify result,time,Total number of task,Largest number of task
0,Verified_Result.Safe,2.7362821102142334,1,1
1,Verified_Result.Safe,1.0750315189361572,1,1
2,Verified_Result.Safe,1.1666498184204102,1,1
3,Verified_Result.Safe,2.0600452423095703,1,1
4,Verified_Result.Safe,1.487055778503418,1,1
5,Verified_Result.Safe,1.5649795532226562,1,1
6,Verified_Result.Safe,1.1696107387542725,1,1
7,Verified_Result.Safe,1.1055102348327637,1,1
9,Verified_Result.Safe,1.3244273662567139,1,1
10,Verified_Result.Safe,0.8699321746826172,1,1
11,Verified_Result.Safe,1.1949169635772705,1,1
12,Verified_Result.Safe,1.3774724006652832,1,1
13,Verified_Result.Safe,1.3903241157531738,1,1
14,Verified_Result.Safe,0.8261444568634033,1,1
15,Verified_Result.Safe,1.1009464263916016,1,1
16,Verified_Result.Safe,1.1914291381835938,1,1
17,Verified_Result.Safe,0.8872849941253662,1,1
18,Verified_Result.UnSafe,0.09655952453613281,0,0
19,Verified_Result.Safe,1.095797061920166,1,1
20,Verified_Result.Safe,0.9201724529266357,1,1
21,Verified_Result.Safe,0.934053897857666,1,1
22,Verified_Result.Safe,0.8766655921936035,1,1
23,Verified_Result.Safe,1.3881630897521973,1,1
24,Verified_Result.Safe,0.8660798072814941,1,1
25,Verified_Result.Safe,1.138603925704956,1,1
26,Verified_Result.Safe,0.9368777275085449,1,1
27,Verified_Result.Safe,0.80385422706604,1,1
28,Verified_Result.Safe,0.8067388534545898,1,1
29,Verified_Result.Safe,0.7866477966308594,1,1
30,Verified_Result.Safe,0.8831632137298584,1,1
31,Verified_Result.Safe,0.8907923698425293,1,1
32,Verified_Result.Safe,0.8378074169158936,1,1
33,Verified_Result.Safe,0.7949826717376709,1,1
34,Verified_Result.Safe,0.9400055408477783,1,1
35,Verified_Result.Safe,1.035102367401123,1,1
36,Verified_Result.Safe,1.1227903366088867,1,1
37,Verified_Result.Safe,0.9664804935455322,1,1
39,Verified_Result.Safe,0.9043452739715576,1,1
40,Verified_Result.Unknow,132.0940580368042,427,121
41,Verified_Result.Unknow,42.71457028388977,159,67
42,Verified_Result.Safe,0.8820858001708984,1,1
43,Verified_Result.Unknow,89.91897583007812,345,61
44,Verified_Result.Safe,1.0120501518249512,1,1
45,Verified_Result.Safe,1.0031771659851074,1,1
46,Verified_Result.Unknow,30.997331142425537,123,55
47,Verified_Result.Safe,0.8612489700317383,1,1
48,Verified_Result.Safe,0.8467659950256348,1,1
49,Verified_Result.Safe,0.7951598167419434,1,1
50,Verified_Result.Safe,0.8546273708343506,1,1
51,Verified_Result.Safe,0.8853287696838379,1,1
52,Verified_Result.Safe,0.9141740798950195,1,1
53,Verified_Result.Safe,0.8124780654907227,1,1
54,Verified_Result.Safe,0.7940051555633545,1,1
55,Verified_Result.Safe,0.8373668193817139,1,1
56,Verified_Result.Safe,0.7564687728881836,1,1
57,Verified_Result.Safe,0.8079791069030762,1,1
58,Verified_Result.Safe,0.8386476039886475,1,1
59,Verified_Result.Safe,0.8058412075042725,1,1
60,Verified_Result.Safe,0.9546754360198975,1,1
61,Verified_Result.Safe,0.9032456874847412,1,1
62,Verified_Result.UnSafe,0.12752699851989746,0,0
63,Verified_Result.Safe,0.843848705291748,1,1
64,Verified_Result.Safe,1.2330777645111084,1,1
66,Verified_Result.UnSafe,0.13036513328552246,0,0
67,Verified_Result.Safe,0.8284430503845215,1,1
68,Verified_Result.Safe,0.8593466281890869,1,1
69,Verified_Result.Safe,0.7505249977111816,1,1
70,Verified_Result.Safe,0.8044872283935547,1,1
71,Verified_Result.Safe,0.7599399089813232,1,1
72,Verified_Result.Safe,1.0223867893218994,1,1
73,Verified_Result.Safe,0.8324439525604248,1,1
74,Verified_Result.Safe,0.7261252403259277,1,1
75,Verified_Result.Safe,0.84950852394104,1,1
76,Verified_Result.Safe,0.9485559463500977,1,1
77,Verified_Result.Safe,1.125229835510254,1,1
78,Verified_Result.Safe,0.816570520401001,1,1
79,Verified_Result.Safe,0.8435287475585938,1,1
81,Verified_Result.Safe,0.7271463871002197,1,1
82,Verified_Result.Safe,0.6988852024078369,1,1
83,Verified_Result.Safe,0.7738759517669678,1,1
84,Verified_Result.Safe,0.7686843872070312,1,1
85,Verified_Result.Safe,0.7251193523406982,1,1
86,Verified_Result.Safe,0.8003671169281006,1,1
87,Verified_Result.Safe,0.8065457344055176,1,1
88,Verified_Result.Safe,0.8882176876068115,1,1
89,Verified_Result.Safe,0.8936924934387207,1,1
90,Verified_Result.Safe,0.8364629745483398,1,1
91,Verified_Result.Safe,0.7078073024749756,1,1
92,Verified_Result.Unknow,228.7906789779663,759,133
93,Verified_Result.Safe,0.8254811763763428,1,1
94,Verified_Result.Safe,0.791203498840332,1,1
95,Verified_Result.Safe,0.7449843883514404,1,1
96,Verified_Result.UnSafe,0.10883307456970215,0,0
97,Verified_Result.Safe,0.7733497619628906,1,1
98,Verified_Result.Safe,0.7940807342529297,1,1
99,Verified_Result.Safe,0.7608606815338135,1,1
